State,Year-Month,Price per kilogram
Michoacán,2009-12,7.985000000000001
Michoacán,2010-01,7.985
Michoacán,2010-02,8.007727272727273
Michoacán,2010-03,7.985
Michoacán,2010-04,7.985
Michoacán,2010-05,7.985
Michoacán,2010-06,8.068461538461538
Michoacán,2010-07,8.1
Michoacán,2010-08,8.1
Michoacán,2010-09,8.083636363636364
Michoacán,2010-10,8.1
Michoacán,2010-11,8.125
Michoacán,2010-12,8.456428571428571
Michoacán,2011-01,8.375384615384615
Michoacán,2011-02,8.635
Michoacán,2011-03,9.0
Michoacán,2011-04,9.026666666666667
Michoacán,2011-05,9.090384615384615
Michoacán,2011-06,9.181923076923077
Michoacán,2011-07,9.334615384615386
Michoacán,2011-08,9.484285714285715
Michoacán,2011-09,9.47
Michoacán,2011-10,9.84423076923077
Michoacán,2011-11,10.025454545454545
Michoacán,2011-12,10.005384615384616
Michoacán,2012-01,10.21923076923077
Michoacán,2012-02,10.545
Michoacán,2012-03,10.545
Michoacán,2012-04,10.615833333333333
Michoacán,2012-05,10.753076923076922
Michoacán,2012-06,10.879999999999999
Michoacán,2012-07,10.878846153846155
Michoacán,2012-08,10.856785714285715
Michoacán,2012-09,10.88
Michoacán,2012-10,10.866071428571429
Michoacán,2012-11,10.907272727272728
Michoacán,2012-12,10.875
Michoacán,2013-01,11.053076923076922
Michoacán,2013-02,11.315
Michoacán,2013-03,11.315
Michoacán,2013-04,11.205384615384615
Michoacán,2013-05,11.03
Michoacán,2013-06,11.038333333333332
Michoacán,2013-07,11.082857142857142
Michoacán,2013-08,10.993846153846153
Michoacán,2013-09,11.029166666666667
Michoacán,2013-10,11.05923076923077
Michoacán,2013-11,11.07
Michoacán,2013-12,11.07
Michoacán,2014-01,11.07
Michoacán,2014-02,11.07
Michoacán,2014-03,11.00125
Michoacán,2014-04,10.905000000000001
Michoacán,2014-05,10.905000000000001
Michoacán,2014-06,10.905000000000001
Michoacán,2014-07,10.905000000000001
Michoacán,2014-08,10.94
Michoacán,2014-09,10.97
Michoacán,2014-10,10.963928571428571
Michoacán,2014-11,10.885000000000002
Michoacán,2014-12,10.944999999999999
Michoacán,2015-01,10.955
Michoacán,2015-02,10.955
Michoacán,2015-03,10.955
Michoacán,2015-04,10.955
Michoacán,2015-05,10.955
Michoacán,2015-06,10.955
Michoacán,2015-07,10.955
Michoacán,2015-08,10.955
Michoacán,2015-09,10.955
Michoacán,2015-10,10.955
Michoacán,2015-11,10.955
Michoacán,2015-12,10.955
Michoacán,2016-01,10.960416666666667
Michoacán,2016-02,10.955
Michoacán,2016-03,10.955
Michoacán,2016-04,10.995384615384616
Michoacán,2016-05,11.035769230769231
Michoacán,2016-06,11.045
Michoacán,2016-07,11.045
Michoacán,2016-08,11.033214285714285
Michoacán,2016-09,11.115
Michoacán,2016-10,11.115
Michoacán,2016-11,11.26
Michoacán,2016-12,11.398846153846154
Michoacán,2017-01,11.719615384615384
Michoacán,2017-02,11.82090909090909
Michoacán,2017-03,12.042692307692308
Michoacán,2017-04,12.09590909090909
Michoacán,2017-05,12.107916666666668
Michoacán,2017-06,12.13423076923077
Michoacán,2017-07,12.140384615384617
Michoacán,2017-08,12.126153846153848
Michoacán,2017-09,12.020000000000001
Michoacán,2017-10,12.020000000000001
Michoacán,2017-11,12.020000000000001
Michoacán,2017-12,12.020000000000001
Michoacán,2018-01,12.008846153846154
Michoacán,2018-02,12.001818181818182
Michoacán,2018-03,12.057727272727272
Michoacán,2018-04,12.14423076923077
Michoacán,2018-05,12.134615384615385
Michoacán,2018-06,12.193461538461538
Michoacán,2018-07,12.274999999999999
Michoacán,2018-08,12.275
Michoacán,2018-09,12.330416666666666
Michoacán,2018-10,12.355357142857143
Michoacán,2018-11,12.344999999999999
Michoacán,2018-12,12.344999999999999
Michoacán,2019-01,12.344999999999999
Michoacán,2019-02,12.408636363636363
Michoacán,2019-03,12.415
Michoacán,2019-04,12.415
Michoacán,2019-05,12.456923076923077
Michoacán,2019-06,12.745
Michoacán,2019-07,12.988214285714287
Michoacán,2019-08,13.071923076923078
Michoacán,2019-09,13.24
Michoacán,2019-10,13.09153846153846
Michoacán,2019-11,13.025
Michoacán,2019-12,13.025
Michoacán,2020-01,13.063076923076922
Michoacán,2020-02,13.17
Michoacán,2020-03,13.21125
Michoacán,2020-04,13.547916666666666
Michoacán,2020-05,13.665
Michoacán,2020-06,
Michoacán,2020-07,13.695625
Michoacán,2020-08,13.700000000000001
Michoacán,2020-09,13.749583333333334
Michoacán,2020-10,13.711153846153847
Michoacán,2020-11,13.541363636363638
Michoacán,2020-12,13.54125
Michoacán,2021-01,13.619166666666667
Michoacán,2021-02,13.764999999999999
Michoacán,2021-03,13.739615384615385
Michoacán,2021-04,13.753333333333332
Michoacán,2021-05,13.782083333333333
Michoacán,2021-06,13.795384615384616
Michoacán,2021-07,13.83423076923077
Michoacán,2021-08,13.862307692307693
Michoacán,2021-09,13.888846153846155
Michoacán,2021-10,13.88076923076923
Michoacán,2021-11,13.875416666666666
Michoacán,2021-12,14.413214285714286
Michoacán,2022-01,14.998076923076923
Michoacán,2022-02,15.118636363636364
Michoacán,2022-03,15.11125
Michoacán,2022-04,16.080833333333334
Michoacán,2022-05,16.278076923076924
Michoacán,2022-06,16.542307692307695
Michoacán,2022-07,16.811923076923076
Michoacán,2022-08,17.474285714285717
Michoacán,2022-09,17.527916666666666
Michoacán,2022-10,17.756153846153843
Michoacán,2022-11,17.601363636363637
Michoacán,2022-12,17.262307692307694
Michoacán,2023-01,17.18
Michoacán,2023-02,17.240000000000002
Michoacán,2023-03,17.270769230769233
Michoacán,2023-04,17.39636363636364
Michoacán,2023-05,17.34
Michoacán,2023-06,17.348846153846154
Michoacán,2023-07,17.488846153846154
Michoacán,2023-08,17.618076923076924
Michoacán,2023-09,17.695
Michoacán,2023-10,17.68423076923077
Michoacán,2023-11,17.665
Michoacán,2023-12,17.665
Michoacán,2024-01,17.50307692307692
Michoacán,2024-02,17.53409090909091
Michoacán,2024-03,17.55
Michoacán,2024-04,17.555
Morelos,2007-01,8.215588235294117
Morelos,2007-02,7.837173913043478
Morelos,2007-03,7.8149999999999995
Morelos,2007-04,7.815
Morelos,2007-05,7.815
Morelos,2007-06,7.815
Morelos,2007-07,7.815
Morelos,2007-08,7.8149999999999995
Morelos,2007-09,7.8149999999999995
Morelos,2007-10,7.815
Morelos,2007-11,7.8149999999999995
Morelos,2007-12,7.815
Morelos,2008-01,8.351153846153846
Morelos,2008-02,8.35
Morelos,2008-03,8.35
Morelos,2008-04,8.190384615384614
Morelos,2008-05,8.212916666666667
Morelos,2008-06,8.374230769230769
Morelos,2008-07,8.838846153846154
Morelos,2008-08,8.897692307692308
Morelos,2008-09,8.898846153846154
Morelos,2008-10,8.828928571428571
Morelos,2008-11,8.754999999999999
Morelos,2008-12,8.776428571428571
Morelos,2009-01,8.757307692307693
Morelos,2009-02,8.867272727272727
Morelos,2009-03,9.104999999999999
Morelos,2009-04,9.351666666666667
Morelos,2009-05,9.385
Morelos,2009-06,9.385
Morelos,2009-07,9.385
Morelos,2009-08,9.371153846153847
Morelos,2009-09,9.38
Morelos,2009-10,9.33423076923077
Morelos,2009-11,9.325000000000001
Morelos,2009-12,9.291500000000001
Morelos,2010-01,9.325000000000001
Morelos,2010-02,9.325000000000001
Morelos,2010-03,9.325000000000001
Morelos,2010-04,9.635833333333332
Morelos,2010-05,9.685
Morelos,2010-06,9.60423076923077
Morelos,2010-07,9.715
Morelos,2010-08,9.715
Morelos,2010-09,9.715
Morelos,2010-10,9.715
Morelos,2010-11,9.945416666666667
Morelos,2010-12,10.574642857142857
Morelos,2011-01,10.584999999999999
Morelos,2011-02,10.67590909090909
Morelos,2011-03,10.944583333333334
Morelos,2011-04,11.169583333333334
Morelos,2011-05,11.385
Morelos,2011-06,11.496923076923078
Morelos,2011-07,11.623076923076923
Morelos,2011-08,11.65
Morelos,2011-09,11.65
Morelos,2011-10,11.650000000000002
Morelos,2011-11,11.65
Morelos,2011-12,11.650000000000002
Morelos,2012-01,12.106923076923078
Morelos,2012-02,12.12
Morelos,2012-03,12.12
Morelos,2012-04,12.12
Morelos,2012-05,12.26346153846154
Morelos,2012-06,12.620000000000001
Morelos,2012-07,12.620000000000001
Morelos,2012-08,12.620000000000001
Morelos,2012-09,12.62
Morelos,2012-10,12.498571428571427
Morelos,2012-11,12.693636363636363
Morelos,2012-12,12.643076923076924
Morelos,2013-01,12.835384615384614
Morelos,2013-02,12.884999999999998
Morelos,2013-03,12.884999999999998
Morelos,2013-04,12.536153846153846
Morelos,2013-05,12.493846153846153
Morelos,2013-06,12.212916666666667
Morelos,2013-07,12.280357142857143
Morelos,2013-08,12.25
Morelos,2013-09,12.25
Morelos,2013-10,12.25
Morelos,2013-11,12.25
Morelos,2013-12,12.25
Morelos,2014-01,12.25
Morelos,2014-02,12.25
Morelos,2014-03,12.25
Morelos,2014-04,12.327916666666667
Morelos,2014-05,12.335
Morelos,2014-06,12.334999999999999
Morelos,2014-07,12.334999999999999
Morelos,2014-08,12.334999999999999
Morelos,2014-09,12.256538461538462
Morelos,2014-10,12.213571428571429
Morelos,2014-11,12.165
Morelos,2014-12,12.165000000000001
Morelos,2015-01,12.19
Morelos,2015-02,12.22409090909091
Morelos,2015-03,12.202916666666667
Morelos,2015-04,12.224583333333333
Morelos,2015-05,12.229999999999999
Morelos,2015-06,12.23
Morelos,2015-07,12.23
Morelos,2015-08,12.23
Morelos,2015-09,12.223333333333334
Morelos,2015-10,12.23
Morelos,2015-11,12.23
Morelos,2015-12,12.229999999999999
Morelos,2016-01,12.229999999999999
Morelos,2016-02,12.34875
Morelos,2016-03,12.565
Morelos,2016-04,12.565
Morelos,2016-05,12.565
Morelos,2016-06,12.565
Morelos,2016-07,12.565
Morelos,2016-08,12.367857142857144
Morelos,2016-09,12.487499999999999
Morelos,2016-10,12.56
Morelos,2016-11,12.565
Morelos,2016-12,12.565
Morelos,2017-01,12.572692307692307
Morelos,2017-02,12.565
Morelos,2017-03,12.565
Morelos,2017-04,12.561363636363637
Morelos,2017-05,12.614166666666668
Morelos,2017-06,12.635
Morelos,2017-07,12.635
Morelos,2017-08,12.635
Morelos,2017-09,12.618076923076924
Morelos,2017-10,12.622692307692308
Morelos,2017-11,12.582500000000001
Morelos,2017-12,12.615
Morelos,2018-01,13.12653846153846
Morelos,2018-02,13.28
Morelos,2018-03,13.389090909090909
Morelos,2018-04,13.483846153846153
Morelos,2018-05,13.489230769230769
Morelos,2018-06,13.548076923076923
Morelos,2018-07,13.626153846153844
Morelos,2018-08,13.617499999999998
Morelos,2018-09,13.615
Morelos,2018-10,13.611428571428572
Morelos,2018-11,13.610454545454546
Morelos,2018-12,13.611153846153845
Morelos,2019-01,13.67
Morelos,2019-02,13.780454545454546
Morelos,2019-03,13.823333333333336
Morelos,2019-04,13.950000000000001
Morelos,2019-05,13.950000000000001
Morelos,2019-06,13.951666666666668
Morelos,2019-07,13.950000000000001
Morelos,2019-08,13.950000000000001
Morelos,2019-09,13.950000000000001
Morelos,2019-10,13.946153846153846
Morelos,2019-11,13.950000000000001
Morelos,2019-12,13.950000000000001
Morelos,2020-01,13.96269230769231
Morelos,2020-02,13.950000000000001
Morelos,2020-03,13.977916666666667
Morelos,2020-04,13.950000000000001
Morelos,2020-05,13.950000000000001
Morelos,2020-06,
Morelos,2020-07,14.161875
Morelos,2020-08,14.083461538461538
Morelos,2020-09,14.107916666666668
Morelos,2020-10,14.120000000000001
Morelos,2020-11,14.120000000000003
Morelos,2020-12,14.12
Morelos,2021-01,14.12
Morelos,2021-02,14.12
Morelos,2021-03,14.158076923076923
Morelos,2021-04,14.3675
Morelos,2021-05,14.447083333333333
Morelos,2021-06,14.578846153846154
Morelos,2021-07,15.104230769230771
Morelos,2021-08,15.615
Morelos,2021-09,15.862307692307692
Morelos,2021-10,16.936923076923076
Morelos,2021-11,17.55125
Morelos,2021-12,17.561071428571427
Morelos,2022-01,17.592692307692307
Morelos,2022-02,17.53772727272727
Morelos,2022-03,17.40125
Morelos,2022-04,17.973333333333333
Morelos,2022-05,18.029615384615386
Morelos,2022-06,17.950000000000003
Morelos,2022-07,17.84769230769231
Morelos,2022-08,17.882142857142856
Morelos,2022-09,18.409583333333334
Morelos,2022-10,19.822307692307692
Morelos,2022-11,19.69909090909091
Morelos,2022-12,19.807692307692307
Morelos,2023-01,19.753846153846155
Morelos,2023-02,19.670909090909092
Morelos,2023-03,19.66
Morelos,2023-04,19.650000000000002
Morelos,2023-05,19.640416666666667
Morelos,2023-06,19.465
Morelos,2023-07,19.70730769230769
Morelos,2023-08,19.89346153846154
Morelos,2023-09,19.89
Morelos,2023-10,19.9
Morelos,2023-11,19.859166666666667
Morelos,2023-12,19.885833333333334
Morelos,2024-01,19.919615384615383
Morelos,2024-02,19.913636363636364
Morelos,2024-03,19.900000000000002
Morelos,2024-04,19.900000000000002
Nayarit,2007-01,7.505588235294118
Nayarit,2007-02,7.116739130434783
Nayarit,2007-03,7.116346153846154
Nayarit,2007-04,7.115
Nayarit,2007-05,7.148478260869565
Nayarit,2007-06,7.15
Nayarit,2007-07,7.15
Nayarit,2007-08,7.15
Nayarit,2007-09,7.15
Nayarit,2007-10,7.136
Nayarit,2007-11,7.115
Nayarit,2007-12,7.115
Nayarit,2008-01,7.368846153846154
Nayarit,2008-02,7.422083333333333
Nayarit,2008-03,7.4
Nayarit,2008-04,7.592307692307693
Nayarit,2008-05,7.6499999999999995
Nayarit,2008-06,7.65
Nayarit,2008-07,7.65
Nayarit,2008-08,7.65
Nayarit,2008-09,7.721923076923077
Nayarit,2008-10,7.734999999999999
Nayarit,2008-11,7.734999999999999
Nayarit,2008-12,7.720714285714286
Nayarit,2009-01,7.715
Nayarit,2009-02,7.712272727272727
Nayarit,2009-03,7.734999999999999
Nayarit,2009-04,8.030416666666666
Nayarit,2009-05,8.615
Nayarit,2009-06,8.615
Nayarit,2009-07,8.606428571428571
Nayarit,2009-08,8.555
Nayarit,2009-09,8.530416666666667
Nayarit,2009-10,8.260000000000002
Nayarit,2009-11,8.26
Nayarit,2009-12,8.726
Nayarit,2010-01,8.89
Nayarit,2010-02,8.89
Nayarit,2010-03,8.89
Nayarit,2010-04,8.89
Nayarit,2010-05,9.16
Nayarit,2010-06,9.25
Nayarit,2010-07,9.25
Nayarit,2010-08,9.25
Nayarit,2010-09,9.248636363636363
Nayarit,2010-10,8.808076923076923
Nayarit,2010-11,8.641666666666667
Nayarit,2010-12,9.053214285714287
Nayarit,2011-01,9.472307692307693
Nayarit,2011-02,9.31409090909091
Nayarit,2011-03,9.084999999999999
Nayarit,2011-04,9.515416666666667
Nayarit,2011-05,9.813461538461539
Nayarit,2011-06,9.915000000000001
Nayarit,2011-07,10.06423076923077
Nayarit,2011-08,10.409642857142858
Nayarit,2011-09,10.714999999999998
Nayarit,2011-10,10.715
Nayarit,2011-11,10.715
Nayarit,2011-12,10.709999999999999
Nayarit,2012-01,11.538076923076924
Nayarit,2012-02,11.557916666666666
Nayarit,2012-03,11.6025
Nayarit,2012-04,11.714999999999998
Nayarit,2012-05,11.913846153846153
Nayarit,2012-06,12.001538461538463
Nayarit,2012-07,12.285
Nayarit,2012-08,12.285
Nayarit,2012-09,12.376666666666667
Nayarit,2012-10,12.385
Nayarit,2012-11,12.384999999999998
Nayarit,2012-12,12.385
Nayarit,2013-01,12.485000000000001
Nayarit,2013-02,12.514999999999999
Nayarit,2013-03,13.007727272727273
Nayarit,2013-04,12.967307692307692
Nayarit,2013-05,12.795769230769231
Nayarit,2013-06,12.769166666666665
Nayarit,2013-07,12.765
Nayarit,2013-08,12.764999999999999
Nayarit,2013-09,12.765
Nayarit,2013-10,12.415000000000001
Nayarit,2013-11,12.25
Nayarit,2013-12,12.347307692307691
Nayarit,2014-01,12.65230769230769
Nayarit,2014-02,12.665
Nayarit,2014-03,12.665
Nayarit,2014-04,12.75
Nayarit,2014-05,12.75
Nayarit,2014-06,12.75
Nayarit,2014-07,12.75
Nayarit,2014-08,12.761785714285713
Nayarit,2014-09,12.902692307692309
Nayarit,2014-10,12.879999999999999
Nayarit,2014-11,12.858181818181817
Nayarit,2014-12,12.716071428571428
Nayarit,2015-01,12.60576923076923
Nayarit,2015-02,12.625
Nayarit,2015-03,12.625
Nayarit,2015-04,12.625
Nayarit,2015-05,12.625
Nayarit,2015-06,12.673076923076923
Nayarit,2015-07,12.625
Nayarit,2015-08,12.692307692307692
Nayarit,2015-09,12.625
Nayarit,2015-10,12.625
Nayarit,2015-11,12.625
Nayarit,2015-12,12.625
Nayarit,2016-01,12.625
Nayarit,2016-02,12.625
Nayarit,2016-03,12.625
Nayarit,2016-04,12.625
Nayarit,2016-05,12.625
Nayarit,2016-06,12.625
Nayarit,2016-07,12.625
Nayarit,2016-08,12.707142857142857
Nayarit,2016-09,13.200000000000001
Nayarit,2016-10,12.046153846153846
Nayarit,2016-11,11.95
Nayarit,2016-12,11.924615384615386
Nayarit,2017-01,12.553846153846154
Nayarit,2017-02,14.0
Nayarit,2017-03,14.0
Nayarit,2017-04,14.0
Nayarit,2017-05,14.0
Nayarit,2017-06,14.0
Nayarit,2017-07,13.953846153846154
Nayarit,2017-08,13.282307692307691
Nayarit,2017-09,13.217307692307692
Nayarit,2017-10,13.197307692307692
Nayarit,2017-11,13.200000000000001
Nayarit,2017-12,13.200000000000001
Nayarit,2018-01,13.752692307692307
Nayarit,2018-02,13.252727272727272
Nayarit,2018-03,12.9
Nayarit,2018-04,12.900000000000002
Nayarit,2018-05,12.84
Nayarit,2018-06,12.834999999999999
Nayarit,2018-07,12.834999999999999
Nayarit,2018-08,12.834999999999999
Nayarit,2018-09,12.835
Nayarit,2018-10,12.834999999999999
Nayarit,2018-11,12.835
Nayarit,2018-12,12.834999999999999
Nayarit,2019-01,13.978461538461538
Nayarit,2019-02,14.384999999999998
Nayarit,2019-03,14.385
Nayarit,2019-04,14.3925
Nayarit,2019-05,14.487692307692308
Nayarit,2019-06,14.565000000000001
Nayarit,2019-07,
Nayarit,2019-08,13.909999999999998
Nayarit,2019-09,14.245833333333332
Nayarit,2019-10,14.579230769230769
Nayarit,2019-11,14.6575
Nayarit,2019-12,14.799999999999999
Nayarit,2020-01,14.8
Nayarit,2020-02,14.896363636363638
Nayarit,2020-03,15.0775
Nayarit,2020-04,14.857916666666666
Nayarit,2020-05,14.8
Nayarit,2020-06,
Nayarit,2020-07,
Nayarit,2020-08,14.8
Nayarit,2020-09,14.830833333333333
Nayarit,2020-10,14.764999999999999
Nayarit,2020-11,14.764999999999999
Nayarit,2020-12,14.765
Nayarit,2021-01,14.7525
Nayarit,2021-02,14.81
Nayarit,2021-03,14.924615384615386
Nayarit,2021-04,14.862916666666665
Nayarit,2021-05,14.99125
Nayarit,2021-06,15.006153846153845
Nayarit,2021-07,15.324615384615385
Nayarit,2021-08,15.623076923076923
Nayarit,2021-09,15.637307692307692
Nayarit,2021-10,15.691538461538462
Nayarit,2021-11,15.823333333333332
Nayarit,2021-12,16.365000000000002
Nayarit,2022-01,16.374615384615385
Nayarit,2022-02,16.565
Nayarit,2022-03,16.84
Nayarit,2022-04,17.0975
Nayarit,2022-05,17.240000000000002
Nayarit,2022-06,17.36769230769231
Nayarit,2022-07,17.735
Nayarit,2022-08,17.735
Nayarit,2022-09,17.954166666666666
Nayarit,2022-10,18.071923076923078
Nayarit,2022-11,18.328181818181818
Nayarit,2022-12,18.168076923076924
Nayarit,2023-01,18.28923076923077
Nayarit,2023-02,18.31090909090909
Nayarit,2023-03,18.279999999999998
Nayarit,2023-04,18.450000000000003
Nayarit,2023-05,18.533333333333335
Nayarit,2023-06,18.737692307692306
Nayarit,2023-07,18.74615384615385
Nayarit,2023-08,18.71
Nayarit,2023-09,18.81846153846154
Nayarit,2023-10,18.875384615384615
Nayarit,2023-11,18.94
Nayarit,2023-12,18.94
Nayarit,2024-01,18.985
Nayarit,2024-02,18.940454545454546
Nayarit,2024-03,19.099999999999998
Nayarit,2024-04,19.105
Nuevo León,2007-01,7.4093333333333335
Nuevo León,2007-02,7.1715217391304344
Nuevo León,2007-03,7.135
Nuevo León,2007-04,7.167727272727273
Nuevo León,2007-05,7.168152173913044
Nuevo León,2007-06,7.165
Nuevo León,2007-07,7.165000000000001
Nuevo León,2007-08,7.165
Nuevo León,2007-09,7.1575
Nuevo León,2007-10,7.15
Nuevo León,2007-11,7.1587499999999995
Nuevo León,2007-12,7.160500000000001
Nuevo León,2008-01,7.179423076923077
Nuevo León,2008-02,7.166250000000001
Nuevo León,2008-03,7.1513636363636355
Nuevo León,2008-04,7.155192307692308
Nuevo León,2008-05,7.156666666666666
Nuevo León,2008-06,7.148846153846154
Nuevo León,2008-07,7.143076923076923
Nuevo León,2008-08,7.405384615384615
Nuevo León,2008-09,7.730961538461538
Nuevo León,2008-10,7.788214285714287
Nuevo León,2008-11,7.715681818181818
Nuevo León,2008-12,7.555892857142857
Nuevo León,2009-01,7.550576923076923
Nuevo León,2009-02,7.354545454545455
Nuevo León,2009-03,7.590208333333333
Nuevo León,2009-04,7.972291666666666
Nuevo León,2009-05,7.942916666666666
Nuevo León,2009-06,8.023653846153847
Nuevo León,2009-07,8.147321428571429
Nuevo León,2009-08,8.085
Nuevo León,2009-09,8.045208333333333
Nuevo León,2009-10,8.745192307692308
Nuevo León,2009-11,8.839772727272727
Nuevo León,2009-12,8.922749999999999
Nuevo León,2010-01,9.12125
Nuevo León,2010-02,8.774318181818181
Nuevo León,2010-03,9.02326923076923
Nuevo León,2010-04,9.214791666666667
Nuevo León,2010-05,9.430208333333333
Nuevo León,2010-06,9.339807692307692
Nuevo León,2010-07,9.475
Nuevo León,2010-08,9.458076923076923
Nuevo León,2010-09,9.374090909090908
Nuevo León,2010-10,9.369807692307692
Nuevo León,2010-11,9.3825
Nuevo León,2010-12,9.416964285714286
Nuevo León,2011-01,9.459423076923077
Nuevo León,2011-02,9.467954545454544
Nuevo León,2011-03,9.470833333333333
Nuevo León,2011-04,9.752916666666666
Nuevo León,2011-05,10.061923076923078
Nuevo León,2011-06,10.166538461538462
Nuevo León,2011-07,10.356730769230769
Nuevo León,2011-08,10.491249999999999
Nuevo León,2011-09,10.469583333333334
Nuevo León,2011-10,10.526346153846154
Nuevo León,2011-11,10.5425
Nuevo León,2011-12,10.599423076923076
Nuevo León,2012-01,11.387115384615385
Nuevo León,2012-02,11.73625
Nuevo León,2012-03,11.842500000000001
Nuevo León,2012-04,11.842500000000001
Nuevo León,2012-05,11.842500000000001
Nuevo León,2012-06,12.265576923076924
Nuevo León,2012-07,12.342500000000001
Nuevo León,2012-08,12.350714285714286
Nuevo León,2012-09,12.4075
Nuevo León,2012-10,12.4075
Nuevo León,2012-11,12.4075
Nuevo León,2012-12,12.4075
Nuevo León,2013-01,12.524999999999999
Nuevo León,2013-02,12.5575
Nuevo León,2013-03,12.5575
Nuevo León,2013-04,12.574423076923077
Nuevo León,2013-05,12.577499999999999
Nuevo León,2013-06,12.5775
Nuevo León,2013-07,12.5775
Nuevo León,2013-08,12.577499999999999
Nuevo León,2013-09,12.5775
Nuevo León,2013-10,12.578076923076923
Nuevo León,2013-11,12.58
Nuevo León,2013-12,12.584999999999999
Nuevo León,2014-01,12.590769230769231
Nuevo León,2014-02,12.6
Nuevo León,2014-03,12.6
Nuevo León,2014-04,12.6
Nuevo León,2014-05,12.6
Nuevo León,2014-06,12.599999999999998
Nuevo León,2014-07,12.290384615384616
Nuevo León,2014-08,12.075714285714286
Nuevo León,2014-09,12.016153846153847
Nuevo León,2014-10,11.998571428571427
Nuevo León,2014-11,12.0
Nuevo León,2014-12,12.0
Nuevo León,2015-01,12.0
Nuevo León,2015-02,12.0
Nuevo León,2015-03,12.0
Nuevo León,2015-04,12.0
Nuevo León,2015-05,12.032083333333333
Nuevo León,2015-06,12.035576923076924
Nuevo León,2015-07,12.0425
Nuevo León,2015-08,12.0425
Nuevo León,2015-09,12.049999999999999
Nuevo León,2015-10,12.070961538461537
Nuevo León,2015-11,12.096136363636363
Nuevo León,2015-12,12.093958333333333
Nuevo León,2016-01,12.101458333333333
Nuevo León,2016-02,12.103125
Nuevo León,2016-03,12.091818181818184
Nuevo León,2016-04,11.997115384615386
Nuevo León,2016-05,11.991538461538463
Nuevo León,2016-06,12.001538461538463
Nuevo León,2016-07,12.065
Nuevo León,2016-08,12.045714285714286
Nuevo León,2016-09,12.006666666666668
Nuevo León,2016-10,12.079423076923076
Nuevo León,2016-11,12.08
Nuevo León,2016-12,12.090769230769231
Nuevo León,2017-01,12.7525
Nuevo León,2017-02,12.689318181818182
Nuevo León,2017-03,12.577499999999999
Nuevo León,2017-04,12.617500000000001
Nuevo León,2017-05,12.614166666666668
Nuevo León,2017-06,12.555961538461538
Nuevo León,2017-07,12.633653846153846
Nuevo León,2017-08,12.655000000000001
Nuevo León,2017-09,12.652692307692309
Nuevo León,2017-10,12.686346153846156
Nuevo León,2017-11,12.726041666666667
Nuevo León,2017-12,12.725000000000001
Nuevo León,2018-01,12.732884615384616
Nuevo León,2018-02,12.82409090909091
Nuevo León,2018-03,12.812954545454545
Nuevo León,2018-04,12.8475
Nuevo León,2018-05,12.9175
Nuevo León,2018-06,13.14326923076923
Nuevo León,2018-07,13.297500000000001
Nuevo León,2018-08,13.201071428571428
Nuevo León,2018-09,13.154375
Nuevo León,2018-10,13.118392857142856
Nuevo León,2018-11,13.15409090909091
Nuevo León,2018-12,13.150769230769232
Nuevo León,2019-01,13.216153846153846
Nuevo León,2019-02,13.2325
Nuevo León,2019-03,13.2325
Nuevo León,2019-04,13.34875
Nuevo León,2019-05,13.411346153846154
Nuevo León,2019-06,13.5025
Nuevo León,2019-07,13.503392857142858
Nuevo León,2019-08,13.5025
Nuevo León,2019-09,13.5025
Nuevo León,2019-10,13.5025
Nuevo León,2019-11,13.564772727272727
Nuevo León,2019-12,13.621250000000002
Nuevo León,2020-01,13.724038461538461
Nuevo León,2020-02,14.149090909090908
Nuevo León,2020-03,14.222083333333332
Nuevo León,2020-04,14.240833333333333
Nuevo León,2020-05,14.340000000000002
Nuevo León,2020-06,
Nuevo León,2020-07,
Nuevo León,2020-08,14.404642857142857
Nuevo León,2020-09,14.463333333333333
Nuevo León,2020-10,14.470192307692308
Nuevo León,2020-11,14.475
Nuevo León,2020-12,14.502083333333333
Nuevo León,2021-01,14.713333333333333
Nuevo León,2021-02,14.719166666666666
Nuevo León,2021-03,14.978653846153845
Nuevo León,2021-04,15.10375
Nuevo León,2021-05,15.332291666666668
Nuevo León,2021-06,15.380384615384616
Nuevo León,2021-07,15.785769230769231
Nuevo León,2021-08,15.872307692307693
Nuevo León,2021-09,15.940576923076922
Nuevo León,2021-10,16.139038461538462
Nuevo León,2021-11,16.245
Nuevo León,2021-12,16.430714285714284
Nuevo León,2022-01,16.616923076923076
Nuevo León,2022-02,17.205681818181816
Nuevo León,2022-03,17.650208333333335
Nuevo León,2022-04,17.784791666666667
Nuevo León,2022-05,17.915384615384617
Nuevo León,2022-06,17.945
Nuevo León,2022-07,17.87519230769231
Nuevo León,2022-08,18.06267857142857
Nuevo León,2022-09,18.421666666666667
Nuevo León,2022-10,18.699423076923075
Nuevo León,2022-11,18.8875
Nuevo León,2022-12,18.87519230769231
Nuevo León,2023-01,18.833653846153847
Nuevo León,2023-02,18.7625
Nuevo León,2023-03,18.797884615384614
Nuevo León,2023-04,18.91590909090909
Nuevo León,2023-05,18.936249999999998
Nuevo León,2023-06,19.392692307692307
Nuevo León,2023-07,19.575961538461538
Nuevo León,2023-08,19.65153846153846
Nuevo León,2023-09,19.700384615384618
Nuevo León,2023-10,19.723846153846157
Nuevo León,2023-11,19.842916666666667
Nuevo León,2023-12,20.112291666666668
Nuevo León,2024-01,20.16826923076923
